s,p,o
http://kbpedia.org/kko/rc/ImageGallery,owl:equivalentClass,http://schema.org/ImageGallery
http://kbpedia.org/kko/rc/InformationAdding,owl:equivalentClass,http://schema.org/AddAction
http://kbpedia.org/kko/rc/Informing,owl:equivalentClass,http://schema.org/InformAction
http://kbpedia.org/kko/rc/Integer,owl:equivalentClass,http://schema.org/Integer
http://kbpedia.org/kko/rc/InterAgentSituation,owl:equivalentClass,http://schema.org/InteractAction
http://kbpedia.org/kko/rc/InternetCafe_Organization,owl:equivalentClass,http://schema.org/InternetCafe
http://kbpedia.org/kko/rc/Inviting_CommunicationAct,owl:equivalentClass,http://schema.org/InviteAction
http://kbpedia.org/kko/rc/ItemAvailability,owl:equivalentClass,http://schema.org/ItemAvailability
http://kbpedia.org/kko/rc/ItemPage,owl:equivalentClass,http://schema.org/ItemPage
http://kbpedia.org/kko/rc/JewelryStore,owl:equivalentClass,http://schema.org/JewelryStore
http://kbpedia.org/kko/rc/Joint_AnimalBodyPart,owl:equivalentClass,http://schema.org/Joint
http://kbpedia.org/kko/rc/Lake,owl:equivalentClass,http://schema.org/LakeBodyOfWater
http://kbpedia.org/kko/rc/LandTopographicalFeature,owl:equivalentClass,http://schema.org/Landform
http://kbpedia.org/kko/rc/Law,owl:equivalentClass,http://schema.org/Legislation
http://kbpedia.org/kko/rc/Lending,owl:equivalentClass,http://schema.org/LendAction
http://kbpedia.org/kko/rc/Library_Organization,owl:equivalentClass,http://schema.org/Library
http://kbpedia.org/kko/rc/Library_Organization,owl:equivalentClass,http://schema.org/LibrarySystem
http://kbpedia.org/kko/rc/Ligament,owl:equivalentClass,http://schema.org/Ligament
http://kbpedia.org/kko/rc/Like,owl:equivalentClass,http://schema.org/LikeAction
http://kbpedia.org/kko/rc/LiquorStore,owl:equivalentClass,http://schema.org/LiquorStore
http://kbpedia.org/kko/rc/List_CW,owl:equivalentClass,http://schema.org/ItemList
http://kbpedia.org/kko/rc/LiteraryEvent,owl:equivalentClass,http://schema.org/LiteraryEvent
http://kbpedia.org/kko/rc/LiveAlbum,owl:equivalentClass,http://schema.org/LiveAlbum
http://kbpedia.org/kko/rc/Locksmith,owl:equivalentClass,http://schema.org/Locksmith
http://kbpedia.org/kko/rc/LookingForSomething,owl:equivalentClass,http://schema.org/SearchAction
http://kbpedia.org/kko/rc/Lung,owl:equivalentClass,http://schema.org/Lung
http://kbpedia.org/kko/rc/MailingAddress,owl:equivalentClass,http://schema.org/PostalAddress
http://kbpedia.org/kko/rc/MakingAReservation,owl:equivalentClass,http://schema.org/ReserveAction
http://kbpedia.org/kko/rc/Map,owl:equivalentClass,http://schema.org/Map
http://kbpedia.org/kko/rc/Mass,owl:equivalentClass,http://schema.org/Mass
http://kbpedia.org/kko/rc/MediaObject,owl:equivalentClass,http://schema.org/MediaObject
http://kbpedia.org/kko/rc/MedicalCareOrganization,owl:equivalentClass,http://schema.org/MedicalOrganization
