s,p,o
http://kbpedia.org/kko/rc/Event,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Event
http://kbpedia.org/kko/rc/FactoryBuilding,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Factory
http://kbpedia.org/kko/rc/Family-Human,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Family
http://kbpedia.org/kko/rc/Farmer,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Farmer
http://kbpedia.org/kko/rc/FashionDesigner,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/FashionDesigner
http://kbpedia.org/kko/rc/FashionModel,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Model
http://kbpedia.org/kko/rc/Fern,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Fern
http://kbpedia.org/kko/rc/FictionalCharacter,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/FictionalCharacter
http://kbpedia.org/kko/rc/FictionalCharacter,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/MythologicalFigure
http://kbpedia.org/kko/rc/FieldOfStudy,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/AcademicSubject
http://kbpedia.org/kko/rc/FigureSkater,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/FigureSkater
http://kbpedia.org/kko/rc/FilmFestival,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/FilmFestival
http://kbpedia.org/kko/rc/FilmGenre,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/MovieGenre
http://kbpedia.org/kko/rc/Fish,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Fish
http://kbpedia.org/kko/rc/Flag,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Flag
http://kbpedia.org/kko/rc/Flooding,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/StormSurge
http://kbpedia.org/kko/rc/FloralPlant,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/FloweringPlant
http://kbpedia.org/kko/rc/Food,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Food
