count,size_1,kko_1,size_2,kko_2,,,,,,,,,,,,,
5,8142,kko.TimeTypes,508,kko.AtomsElements, rc.Photon, rc.ElectronState, rc.Electron, rc.ElectronBeam},,,,,,,,,
560,8142,kko.TimeTypes,560,kko.Times,,,,,,,,,,,,,
399,8142,kko.TimeTypes,453,kko.AudioInfo,,,,,,,,,,,,,
293,8142,kko.TimeTypes,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,8142,kko.TimeTypes,273,kko.Prokaryotes,,,,,,,,,,,,,
109,8142,kko.TimeTypes,179,kko.EmergentKnowledge,,,,,,,,,,,,,
0,8142,kko.TimeTypes,187,kko.ProtistsFungus,,,,,,,,,,,,,
1663,7679,kko.EventTypes,7727,kko.MediativeRelations,,,,,,,,,,,,,
1690,7679,kko.EventTypes,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
0,7679,kko.EventTypes,8662,kko.Agents,,,,,,,,,,,,,
0,7679,kko.EventTypes,9593,kko.Eukaryotes,,,,,,,,,,,,,
0,7679,kko.EventTypes,8063,kko.Places,,,,,,,,,,,,,
1003,7679,kko.EventTypes,7049,kko.SituationTypes,,,,,,,,,,,,,
1610,7679,kko.EventTypes,6050,kko.Information,,,,,,,,,,,,,
0,7679,kko.EventTypes,7087,kko.Animals,,,,,,,,,,,,,
1599,7679,kko.EventTypes,5524,kko.SocialSystems,,,,,,,,,,,,,
0,7679,kko.EventTypes,4848,kko.Organizations,,,,,,,,,,,,,
788,7679,kko.EventTypes,4486,kko.Society,,,,,,,,,,,,,
168,7679,kko.EventTypes,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
0,7679,kko.EventTypes,4396,kko.LocationPlace,,,,,,,,,,,,,
566,7679,kko.EventTypes,3345,kko.ContextualAttributes,,,,,,,,,,,,,
0,7679,kko.EventTypes,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
1064,7679,kko.EventTypes,3258,kko.TertiarySectorService,,,,,,,,,,,,,
0,7679,kko.EventTypes,3641,kko.Persons,,,,,,,,,,,,,
129,7679,kko.EventTypes,2675,kko.NaturalMatter,,,,,,,,,,,,,
14,7679,kko.EventTypes,2300,kko.DirectRelations, rc.AnatomicalStructureDevelopment, rc.InfraredSolarCell, rc.WaveguideFilter, rc.AnatomicalStructureMorphogenesis, rc.EngineProblem, rc.Mereology, rc.EngineLubricationSystem, rc.SignalFilter, rc.Engraving_ArtMethod, rc.DistributedElementFilter, rc.Wick, rc.AtomicLineFilter, rc.DVDManufacturing}
0,7679,kko.EventTypes,2063,kko.Facilities,,,,,,,,,,,,,
533,7679,kko.EventTypes,2108,kko.StructuredInfo,,,,,,,,,,,,,
1799,7679,kko.EventTypes,1799,kko.LearningProcesses,,,,,,,,,,,,,
0,7679,kko.EventTypes,2175,kko.FoodDrink,,,,,,,,,,,,,
504,7679,kko.EventTypes,1909,kko.WrittenInfo,,,,,,,,,,,,,
0,7679,kko.EventTypes,2303,kko.Plants,,,,,,,,,,,,,
0,7679,kko.EventTypes,2079,kko.AreaRegion,,,,,,,,,,,,,
752,7679,kko.EventTypes,1526,kko.AVInfo,,,,,,,,,,,,,
0,7679,kko.EventTypes,1701,kko.Drugs,,,,,,,,,,,,,
775,7679,kko.EventTypes,1500,kko.RepresentationTypes,,,,,,,,,,,,,
0,7679,kko.EventTypes,2049,kko.Geopolitical,,,,,,,,,,,,,
0,7679,kko.EventTypes,1796,kko.NaturalSubstances,,,,,,,,,,,,,
176,7679,kko.EventTypes,1456,kko.TopicsCategories,,,,,,,,,,,,,
955,7679,kko.EventTypes,1159,kko.EconomicSystems,,,,,,,,,,,,,
124,7679,kko.EventTypes,881,kko.Chemistry,,,,,,,,,,,,,
360,7679,kko.EventTypes,1085,kko.VisualInfo,,,,,,,,,,,,,
398,7679,kko.EventTypes,1043,kko.Associatives,,,,,,,,,,,,,
864,7679,kko.EventTypes,959,kko.NaturalPhenomena,,,,,,,,,,,,,
389,7679,kko.EventTypes,918,kko.Denotatives,,,,,,,,,,,,,
293,7679,kko.EventTypes,929,kko.OrganicChemistry,,,,,,,,,,,,,
74,7679,kko.EventTypes,922,kko.Diseases,,,,,,,,,,,,,
574,7679,kko.EventTypes,663,kko.Indexes,,,,,,,,,,,,,
651,7679,kko.EventTypes,652,kko.InquiryMethods,,,,,,,,,,,,,
5,7679,kko.EventTypes,508,kko.AtomsElements, rc.Photon, rc.ElectronState, rc.Electron, rc.ElectronBeam},,,,,,,,,
139,7679,kko.EventTypes,560,kko.Times,,,,,,,,,,,,,
399,7679,kko.EventTypes,453,kko.AudioInfo,,,,,,,,,,,,,
293,7679,kko.EventTypes,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,7679,kko.EventTypes,273,kko.Prokaryotes,,,,,,,,,,,,,
109,7679,kko.EventTypes,179,kko.EmergentKnowledge,,,,,,,,,,,,,
0,7679,kko.EventTypes,187,kko.ProtistsFungus,,,,,,,,,,,,,
1686,7727,kko.MediativeRelations,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
1803,7727,kko.MediativeRelations,8662,kko.Agents,,,,,,,,,,,,,
559,7727,kko.MediativeRelations,9593,kko.Eukaryotes,,,,,,,,,,,,,
2851,7727,kko.MediativeRelations,8063,kko.Places,,,,,,,,,,,,,
7049,7727,kko.MediativeRelations,7049,kko.SituationTypes,,,,,,,,,,,,,
354,7727,kko.MediativeRelations,6050,kko.Information,,,,,,,,,,,,,
558,7727,kko.MediativeRelations,7087,kko.Animals,,,,,,,,,,,,,
330,7727,kko.MediativeRelations,5524,kko.SocialSystems,,,,,,,,,,,,,
56,7727,kko.MediativeRelations,4848,kko.Organizations,,,,,,,,,,,,,
267,7727,kko.MediativeRelations,4486,kko.Society,,,,,,,,,,,,,
1076,7727,kko.MediativeRelations,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
1302,7727,kko.MediativeRelations,4396,kko.LocationPlace,,,,,,,,,,,,,
1903,7727,kko.MediativeRelations,3345,kko.ContextualAttributes,,,,,,,,,,,,,
102,7727,kko.MediativeRelations,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
353,7727,kko.MediativeRelations,3258,kko.TertiarySectorService,,,,,,,,,,,,,
1744,7727,kko.MediativeRelations,3641,kko.Persons,,,,,,,,,,,,,
417,7727,kko.MediativeRelations,2675,kko.NaturalMatter,,,,,,,,,,,,,
112,7727,kko.MediativeRelations,2300,kko.DirectRelations,,,,,,,,,,,,,
1671,7727,kko.MediativeRelations,2063,kko.Facilities,,,,,,,,,,,,,
14,7727,kko.MediativeRelations,2108,kko.StructuredInfo, rc.SecureTelephone, rc.CollegeEntranceTest, rc.TransportLayerSecurity, rc.PasswordFile, rc.ScholasticAptitudeTest, rc.AnonymityNetwork, rc.SecureCommunication, rc.Cipher, rc.AmericanCollegeTestingProgramAssessment, rc.ComputerModel, rc.Encryption, rc.ROT13, rc.CaesarCipher}
741,7727,kko.MediativeRelations,1799,kko.LearningProcesses,,,,,,,,,,,,,
0,7727,kko.MediativeRelations,2175,kko.FoodDrink,,,,,,,,,,,,,
1,7727,kko.MediativeRelations,1909,kko.WrittenInfo,,,,,,,,,,,,,
1,7727,kko.MediativeRelations,2303,kko.Plants,,,,,,,,,,,,,
887,7727,kko.MediativeRelations,2079,kko.AreaRegion,,,,,,,,,,,,,
47,7727,kko.MediativeRelations,1526,kko.AVInfo,,,,,,,,,,,,,
0,7727,kko.MediativeRelations,1701,kko.Drugs,,,,,,,,,,,,,
59,7727,kko.MediativeRelations,1500,kko.RepresentationTypes,,,,,,,,,,,,,
17,7727,kko.MediativeRelations,2049,kko.Geopolitical,,,,,,,,,,,,,
398,7727,kko.MediativeRelations,1796,kko.NaturalSubstances,,,,,,,,,,,,,
450,7727,kko.MediativeRelations,1456,kko.TopicsCategories,,,,,,,,,,,,,
52,7727,kko.MediativeRelations,1159,kko.EconomicSystems,,,,,,,,,,,,,
19,7727,kko.MediativeRelations,881,kko.Chemistry,,,,,,,,,,,,,
41,7727,kko.MediativeRelations,1085,kko.VisualInfo,,,,,,,,,,,,,
53,7727,kko.MediativeRelations,1043,kko.Associatives,,,,,,,,,,,,,
98,7727,kko.MediativeRelations,959,kko.NaturalPhenomena,,,,,,,,,,,,,
53,7727,kko.MediativeRelations,918,kko.Denotatives,,,,,,,,,,,,,
42,7727,kko.MediativeRelations,929,kko.OrganicChemistry,,,,,,,,,,,,,
872,7727,kko.MediativeRelations,922,kko.Diseases,,,,,,,,,,,,,
15,7727,kko.MediativeRelations,663,kko.Indexes,,,,,,,,,,,,,
485,7727,kko.MediativeRelations,652,kko.InquiryMethods,,,,,,,,,,,,,
0,7727,kko.MediativeRelations,508,kko.AtomsElements,,,,,,,,,,,,,
52,7727,kko.MediativeRelations,560,kko.Times,,,,,,,,,,,,,
8,7727,kko.MediativeRelations,453,kko.AudioInfo, rc.MusicCompetition, rc.SingingCompetition, rc.PianoCompetition, rc.Musical, rc.Melodifestivalen, rc.EurovisionSongThatScoredNoPoints, rc.JuniorEurovisionSongContest},,,,,,
41,7727,kko.MediativeRelations,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,7727,kko.MediativeRelations,273,kko.Prokaryotes,,,,,,,,,,,,,
61,7727,kko.MediativeRelations,179,kko.EmergentKnowledge,,,,,,,,,,,,,
0,7727,kko.MediativeRelations,187,kko.ProtistsFungus,,,,,,,,,,,,,
1781,7539,kko.AdjunctualAttributes,8662,kko.Agents,,,,,,,,,,,,,
1603,7539,kko.AdjunctualAttributes,9593,kko.Eukaryotes,,,,,,,,,,,,,
984,7539,kko.AdjunctualAttributes,8063,kko.Places,,,,,,,,,,,,,
1601,7539,kko.AdjunctualAttributes,7049,kko.SituationTypes,,,,,,,,,,,,,
459,7539,kko.AdjunctualAttributes,6050,kko.Information,,,,,,,,,,,,,
1142,7539,kko.AdjunctualAttributes,7087,kko.Animals,,,,,,,,,,,,,
1046,7539,kko.AdjunctualAttributes,5524,kko.SocialSystems,,,,,,,,,,,,,
27,7539,kko.AdjunctualAttributes,4848,kko.Organizations,,,,,,,,,,,,,
1015,7539,kko.AdjunctualAttributes,4486,kko.Society,,,,,,,,,,,,,
2771,7539,kko.AdjunctualAttributes,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
606,7539,kko.AdjunctualAttributes,4396,kko.LocationPlace,,,,,,,,,,,,,
806,7539,kko.AdjunctualAttributes,3345,kko.ContextualAttributes,,,,,,,,,,,,,
917,7539,kko.AdjunctualAttributes,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
361,7539,kko.AdjunctualAttributes,3258,kko.TertiarySectorService,,,,,,,,,,,,,
1767,7539,kko.AdjunctualAttributes,3641,kko.Persons,,,,,,,,,,,,,
1570,7539,kko.AdjunctualAttributes,2675,kko.NaturalMatter,,,,,,,,,,,,,
150,7539,kko.AdjunctualAttributes,2300,kko.DirectRelations,,,,,,,,,,,,,
222,7539,kko.AdjunctualAttributes,2063,kko.Facilities,,,,,,,,,,,,,
168,7539,kko.AdjunctualAttributes,2108,kko.StructuredInfo,,,,,,,,,,,,,
225,7539,kko.AdjunctualAttributes,1799,kko.LearningProcesses,,,,,,,,,,,,,
967,7539,kko.AdjunctualAttributes,2175,kko.FoodDrink,,,,,,,,,,,,,
156,7539,kko.AdjunctualAttributes,1909,kko.WrittenInfo,,,,,,,,,,,,,
461,7539,kko.AdjunctualAttributes,2303,kko.Plants,,,,,,,,,,,,,
728,7539,kko.AdjunctualAttributes,2079,kko.AreaRegion,,,,,,,,,,,,,
172,7539,kko.AdjunctualAttributes,1526,kko.AVInfo,,,,,,,,,,,,,
15,7539,kko.AdjunctualAttributes,1701,kko.Drugs,,,,,,,,,,,,,
174,7539,kko.AdjunctualAttributes,1500,kko.RepresentationTypes,,,,,,,,,,,,,
0,7539,kko.AdjunctualAttributes,2049,kko.Geopolitical,,,,,,,,,,,,,
1441,7539,kko.AdjunctualAttributes,1796,kko.NaturalSubstances,,,,,,,,,,,,,
453,7539,kko.AdjunctualAttributes,1456,kko.TopicsCategories,,,,,,,,,,,,,
76,7539,kko.AdjunctualAttributes,1159,kko.EconomicSystems,,,,,,,,,,,,,
293,7539,kko.AdjunctualAttributes,881,kko.Chemistry,,,,,,,,,,,,,
168,7539,kko.AdjunctualAttributes,1085,kko.VisualInfo,,,,,,,,,,,,,
161,7539,kko.AdjunctualAttributes,1043,kko.Associatives,,,,,,,,,,,,,
347,7539,kko.AdjunctualAttributes,959,kko.NaturalPhenomena,,,,,,,,,,,,,
161,7539,kko.AdjunctualAttributes,918,kko.Denotatives,,,,,,,,,,,,,
157,7539,kko.AdjunctualAttributes,929,kko.OrganicChemistry,,,,,,,,,,,,,
56,7539,kko.AdjunctualAttributes,922,kko.Diseases,,,,,,,,,,,,,
149,7539,kko.AdjunctualAttributes,663,kko.Indexes,,,,,,,,,,,,,
61,7539,kko.AdjunctualAttributes,652,kko.InquiryMethods,,,,,,,,,,,,,
307,7539,kko.AdjunctualAttributes,508,kko.AtomsElements,,,,,,,,,,,,,
69,7539,kko.AdjunctualAttributes,560,kko.Times,,,,,,,,,,,,,
6,7539,kko.AdjunctualAttributes,453,kko.AudioInfo, rc.Noise, rc.EurovisionSongThatScoredNoPoints, rc.VideoCompression, rc.VideoSurveillance, rc.Song_Sung},,,,,,,,
152,7539,kko.AdjunctualAttributes,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,7539,kko.AdjunctualAttributes,273,kko.Prokaryotes,,,,,,,,,,,,,
44,7539,kko.AdjunctualAttributes,179,kko.EmergentKnowledge,,,,,,,,,,,,,
0,7539,kko.AdjunctualAttributes,187,kko.ProtistsFungus,,,,,,,,,,,,,
627,8662,kko.Agents,9593,kko.Eukaryotes,,,,,,,,,,,,,
2098,8662,kko.Agents,8063,kko.Places,,,,,,,,,,,,,
1801,8662,kko.Agents,7049,kko.SituationTypes,,,,,,,,,,,,,
0,8662,kko.Agents,6050,kko.Information,,,,,,,,,,,,,
627,8662,kko.Agents,7087,kko.Animals,,,,,,,,,,,,,
768,8662,kko.Agents,5524,kko.SocialSystems,,,,,,,,,,,,,
4848,8662,kko.Agents,4848,kko.Organizations,,,,,,,,,,,,,
767,8662,kko.Agents,4486,kko.Society,,,,,,,,,,,,,
1494,8662,kko.Agents,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
2073,8662,kko.Agents,4396,kko.LocationPlace,,,,,,,,,,,,,
17,8662,kko.Agents,3345,kko.ContextualAttributes,,,,,,,,,,,,,
0,8662,kko.Agents,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
0,8662,kko.Agents,3258,kko.TertiarySectorService,,,,,,,,,,,,,
3641,8662,kko.Agents,3641,kko.Persons,,,,,,,,,,,,,
0,8662,kko.Agents,2675,kko.NaturalMatter,,,,,,,,,,,,,
0,8662,kko.Agents,2300,kko.DirectRelations,,,,,,,,,,,,,
0,8662,kko.Agents,2063,kko.Facilities,,,,,,,,,,,,,
0,8662,kko.Agents,2108,kko.StructuredInfo,,,,,,,,,,,,,
0,8662,kko.Agents,1799,kko.LearningProcesses,,,,,,,,,,,,,
0,8662,kko.Agents,2175,kko.FoodDrink,,,,,,,,,,,,,
0,8662,kko.Agents,1909,kko.WrittenInfo,,,,,,,,,,,,,
0,8662,kko.Agents,2303,kko.Plants,,,,,,,,,,,,,
311,8662,kko.Agents,2079,kko.AreaRegion,,,,,,,,,,,,,
0,8662,kko.Agents,1526,kko.AVInfo,,,,,,,,,,,,,
0,8662,kko.Agents,1701,kko.Drugs,,,,,,,,,,,,,
0,8662,kko.Agents,1500,kko.RepresentationTypes,,,,,,,,,,,,,
2049,8662,kko.Agents,2049,kko.Geopolitical,,,,,,,,,,,,,
0,8662,kko.Agents,1796,kko.NaturalSubstances,,,,,,,,,,,,,
12,8662,kko.Agents,1456,kko.TopicsCategories, rc.PersonalTransporter, rc.TransportAndTheEnvironment, rc.MilkTransport, rc.TestTrack, rc.PetroleumTransport, rc.StudentTransport, rc.TransportOfHeadsOfState, rc.BusLine, rc.TransportReliability, rc.TransportOperation, rc.RoadOperator},,
0,8662,kko.Agents,1159,kko.EconomicSystems,,,,,,,,,,,,,
0,8662,kko.Agents,881,kko.Chemistry,,,,,,,,,,,,,
0,8662,kko.Agents,1085,kko.VisualInfo,,,,,,,,,,,,,
0,8662,kko.Agents,1043,kko.Associatives,,,,,,,,,,,,,
0,8662,kko.Agents,959,kko.NaturalPhenomena,,,,,,,,,,,,,
0,8662,kko.Agents,918,kko.Denotatives,,,,,,,,,,,,,
0,8662,kko.Agents,929,kko.OrganicChemistry,,,,,,,,,,,,,
0,8662,kko.Agents,922,kko.Diseases,,,,,,,,,,,,,
0,8662,kko.Agents,663,kko.Indexes,,,,,,,,,,,,,
0,8662,kko.Agents,652,kko.InquiryMethods,,,,,,,,,,,,,
0,8662,kko.Agents,508,kko.AtomsElements,,,,,,,,,,,,,
0,8662,kko.Agents,560,kko.Times,,,,,,,,,,,,,
0,8662,kko.Agents,453,kko.AudioInfo,,,,,,,,,,,,,
0,8662,kko.Agents,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,8662,kko.Agents,273,kko.Prokaryotes,,,,,,,,,,,,,
1,8662,kko.Agents,179,kko.EmergentKnowledge,,,,,,,,,,,,,
0,8662,kko.Agents,187,kko.ProtistsFungus,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,8063,kko.Places,,,,,,,,,,,,,
559,9593,kko.Eukaryotes,7049,kko.SituationTypes,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,6050,kko.Information,,,,,,,,,,,,,
7087,9593,kko.Eukaryotes,7087,kko.Animals,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,5524,kko.SocialSystems,,,,,,,,,,,,,
19,9593,kko.Eukaryotes,4848,kko.Organizations,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,4486,kko.Society,,,,,,,,,,,,,
742,9593,kko.Eukaryotes,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,4396,kko.LocationPlace,,,,,,,,,,,,,
19,9593,kko.Eukaryotes,3345,kko.ContextualAttributes,,,,,,,,,,,,,
481,9593,kko.Eukaryotes,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,3258,kko.TertiarySectorService,,,,,,,,,,,,,
618,9593,kko.Eukaryotes,3641,kko.Persons,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,2675,kko.NaturalMatter,,,,,,,,,,,,,
1247,9593,kko.Eukaryotes,2300,kko.DirectRelations,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,2063,kko.Facilities,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,2108,kko.StructuredInfo,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,1799,kko.LearningProcesses,,,,,,,,,,,,,
1082,9593,kko.Eukaryotes,2175,kko.FoodDrink,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,1909,kko.WrittenInfo,,,,,,,,,,,,,
2303,9593,kko.Eukaryotes,2303,kko.Plants,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,2079,kko.AreaRegion,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,1526,kko.AVInfo,,,,,,,,,,,,,
31,9593,kko.Eukaryotes,1701,kko.Drugs,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,1500,kko.RepresentationTypes,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,2049,kko.Geopolitical,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,1796,kko.NaturalSubstances,,,,,,,,,,,,,
22,9593,kko.Eukaryotes,1456,kko.TopicsCategories,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,1159,kko.EconomicSystems,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,881,kko.Chemistry,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,1085,kko.VisualInfo,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,1043,kko.Associatives,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,959,kko.NaturalPhenomena,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,918,kko.Denotatives,,,,,,,,,,,,,
27,9593,kko.Eukaryotes,929,kko.OrganicChemistry,,,,,,,,,,,,,
19,9593,kko.Eukaryotes,922,kko.Diseases,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,663,kko.Indexes,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,652,kko.InquiryMethods,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,508,kko.AtomsElements,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,560,kko.Times,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,453,kko.AudioInfo,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,273,kko.Prokaryotes,,,,,,,,,,,,,
0,9593,kko.Eukaryotes,179,kko.EmergentKnowledge,,,,,,,,,,,,,
187,9593,kko.Eukaryotes,187,kko.ProtistsFungus,,,,,,,,,,,,,
2851,8063,kko.Places,7049,kko.SituationTypes,,,,,,,,,,,,,
36,8063,kko.Places,6050,kko.Information,,,,,,,,,,,,,
0,8063,kko.Places,7087,kko.Animals,,,,,,,,,,,,,
131,8063,kko.Places,5524,kko.SocialSystems,,,,,,,,,,,,,
2090,8063,kko.Places,4848,kko.Organizations,,,,,,,,,,,,,
128,8063,kko.Places,4486,kko.Society,,,,,,,,,,,,,
1435,8063,kko.Places,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
4396,8063,kko.Places,4396,kko.LocationPlace,,,,,,,,,,,,,
1503,8063,kko.Places,3345,kko.ContextualAttributes,,,,,,,,,,,,,
134,8063,kko.Places,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
213,8063,kko.Places,3258,kko.TertiarySectorService,,,,,,,,,,,,,
0,8063,kko.Places,3641,kko.Persons,,,,,,,,,,,,,
864,8063,kko.Places,2675,kko.NaturalMatter,,,,,,,,,,,,,
201,8063,kko.Places,2300,kko.DirectRelations,,,,,,,,,,,,,
1725,8063,kko.Places,2063,kko.Facilities,,,,,,,,,,,,,
0,8063,kko.Places,2108,kko.StructuredInfo,,,,,,,,,,,,,
0,8063,kko.Places,1799,kko.LearningProcesses,,,,,,,,,,,,,
0,8063,kko.Places,2175,kko.FoodDrink,,,,,,,,,,,,,
0,8063,kko.Places,1909,kko.WrittenInfo,,,,,,,,,,,,,
0,8063,kko.Places,2303,kko.Plants,,,,,,,,,,,,,
2079,8063,kko.Places,2079,kko.AreaRegion,,,,,,,,,,,,,
10,8063,kko.Places,1526,kko.AVInfo, rc.TritonFountain, rc.StoneSetting, rc.MountRushmoreMonument, rc.TreviFountain, rc.GraveSlab, rc.TombStone, rc.Sarcophagi, rc.Moai, rc.Fountain_ArtObject},,,,
0,8063,kko.Places,1701,kko.Drugs,,,,,,,,,,,,,
11,8063,kko.Places,1500,kko.RepresentationTypes, rc.TritonFountain, rc.StoneSetting, rc.MountRushmoreMonument, rc.TreviFountain, rc.GraveSlab, rc.VehicleRegistrationPlate, rc.TombStone, rc.Sarcophagi, rc.Moai, rc.Fountain_ArtObject},,,
2048,8063,kko.Places,2049,kko.Geopolitical,,,,,,,,,,,,,
863,8063,kko.Places,1796,kko.NaturalSubstances,,,,,,,,,,,,,
438,8063,kko.Places,1456,kko.TopicsCategories,,,,,,,,,,,,,
3,8063,kko.Places,1159,kko.EconomicSystems, rc.TollRoad, rc.RentalProperty},,,,,,,,,,,
0,8063,kko.Places,881,kko.Chemistry,,,,,,,,,,,,,
10,8063,kko.Places,1085,kko.VisualInfo, rc.TritonFountain, rc.StoneSetting, rc.MountRushmoreMonument, rc.TreviFountain, rc.GraveSlab, rc.TombStone, rc.Sarcophagi, rc.Moai, rc.Fountain_ArtObject},,,,
10,8063,kko.Places,1043,kko.Associatives, rc.TritonFountain, rc.StoneSetting, rc.MountRushmoreMonument, rc.TreviFountain, rc.GraveSlab, rc.TombStone, rc.Sarcophagi, rc.Moai, rc.Fountain_ArtObject},,,,
1,8063,kko.Places,959,kko.NaturalPhenomena,,,,,,,,,,,,,
10,8063,kko.Places,918,kko.Denotatives, rc.TritonFountain, rc.StoneSetting, rc.MountRushmoreMonument, rc.TreviFountain, rc.GraveSlab, rc.TombStone, rc.Sarcophagi, rc.Moai, rc.Fountain_ArtObject},,,,
0,8063,kko.Places,929,kko.OrganicChemistry,,,,,,,,,,,,,
0,8063,kko.Places,922,kko.Diseases,,,,,,,,,,,,,
1,8063,kko.Places,663,kko.Indexes,,,,,,,,,,,,,
0,8063,kko.Places,652,kko.InquiryMethods,,,,,,,,,,,,,
0,8063,kko.Places,508,kko.AtomsElements,,,,,,,,,,,,,
0,8063,kko.Places,560,kko.Times,,,,,,,,,,,,,
0,8063,kko.Places,453,kko.AudioInfo,,,,,,,,,,,,,
0,8063,kko.Places,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,8063,kko.Places,273,kko.Prokaryotes,,,,,,,,,,,,,
0,8063,kko.Places,179,kko.EmergentKnowledge,,,,,,,,,,,,,
0,8063,kko.Places,187,kko.ProtistsFungus,,,,,,,,,,,,,
296,7049,kko.SituationTypes,6050,kko.Information,,,,,,,,,,,,,
558,7049,kko.SituationTypes,7087,kko.Animals,,,,,,,,,,,,,
281,7049,kko.SituationTypes,5524,kko.SocialSystems,,,,,,,,,,,,,
54,7049,kko.SituationTypes,4848,kko.Organizations,,,,,,,,,,,,,
221,7049,kko.SituationTypes,4486,kko.Society,,,,,,,,,,,,,
1074,7049,kko.SituationTypes,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
1302,7049,kko.SituationTypes,4396,kko.LocationPlace,,,,,,,,,,,,,
1843,7049,kko.SituationTypes,3345,kko.ContextualAttributes,,,,,,,,,,,,,
102,7049,kko.SituationTypes,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
345,7049,kko.SituationTypes,3258,kko.TertiarySectorService,,,,,,,,,,,,,
1744,7049,kko.SituationTypes,3641,kko.Persons,,,,,,,,,,,,,
417,7049,kko.SituationTypes,2675,kko.NaturalMatter,,,,,,,,,,,,,
112,7049,kko.SituationTypes,2300,kko.DirectRelations,,,,,,,,,,,,,
1671,7049,kko.SituationTypes,2063,kko.Facilities,,,,,,,,,,,,,
14,7049,kko.SituationTypes,2108,kko.StructuredInfo, rc.SecureTelephone, rc.CollegeEntranceTest, rc.TransportLayerSecurity, rc.PasswordFile, rc.ScholasticAptitudeTest, rc.AnonymityNetwork, rc.SecureCommunication, rc.Cipher, rc.AmericanCollegeTestingProgramAssessment, rc.ComputerModel, rc.Encryption, rc.ROT13, rc.CaesarCipher}
276,7049,kko.SituationTypes,1799,kko.LearningProcesses,,,,,,,,,,,,,
0,7049,kko.SituationTypes,2175,kko.FoodDrink,,,,,,,,,,,,,
0,7049,kko.SituationTypes,1909,kko.WrittenInfo,,,,,,,,,,,,,
1,7049,kko.SituationTypes,2303,kko.Plants,,,,,,,,,,,,,
887,7049,kko.SituationTypes,2079,kko.AreaRegion,,,,,,,,,,,,,
20,7049,kko.SituationTypes,1526,kko.AVInfo,,,,,,,,,,,,,
0,7049,kko.SituationTypes,1701,kko.Drugs,,,,,,,,,,,,,
27,7049,kko.SituationTypes,1500,kko.RepresentationTypes,,,,,,,,,,,,,
17,7049,kko.SituationTypes,2049,kko.Geopolitical,,,,,,,,,,,,,
398,7049,kko.SituationTypes,1796,kko.NaturalSubstances,,,,,,,,,,,,,
450,7049,kko.SituationTypes,1456,kko.TopicsCategories,,,,,,,,,,,,,
48,7049,kko.SituationTypes,1159,kko.EconomicSystems,,,,,,,,,,,,,
19,7049,kko.SituationTypes,881,kko.Chemistry,,,,,,,,,,,,,
