,,,,count,size_1,r1,r2,kko_1,size_2,kko_2,kko_1 %,kko_2 %,,,remaining STs,count,,
5.3,34,34,34,0,5524,42,6,SocialSystems,508,AtomsElements,0.0%,0.0%,,,,,,
5.3,34,34,34,1,5524,42,7,SocialSystems,1796,NaturalSubstances,0.0%,0.1%,,,,,,
5.3,34,34,34,1578,5524,42,8,SocialSystems,9514,ActionTypes,28.6%,16.6%,,,,,,
5.3,34,34,34,281,5524,42,9,SocialSystems,7049,SituationTypes,5.1%,4.0%,,,,,,
5.3,34,34,34,73,5524,42,10,SocialSystems,4396,LocationPlace,1.3%,1.7%,,,,,,
5.3,34,34,34,11,5524,42,11,SocialSystems,2079,AreaRegion,0.2%,0.5%,,,,,,
5.3,34,34,34,131,5524,42,12,SocialSystems,8063,Places,2.4%,1.6%,,,,,,
5.3,34,34,34,1228,5524,42,13,SocialSystems,33756,SpaceTypes,22.2%,3.6%,,,,,,
5.3,34,34,34,660,5524,42,14,SocialSystems,9159,Forms,11.9%,7.2%,,,,,,
5.3,34,34,34,204,5524,42,15,SocialSystems,14707,Shapes,3.7%,1.4%,,,,,,
5.3,34,34,34,0,5524,42,16,SocialSystems,959,NaturalPhenomena,0.0%,0.0%,,,,,,
5.3,34,34,34,2082,5524,42,17,SocialSystems,6050,Information,37.7%,34.4%,,,,,,
5.3,34,34,34,193,5524,42,18,SocialSystems,1085,VisualInfo,3.5%,17.8%,,,,,,
5.3,34,34,34,193,5524,42,19,SocialSystems,1526,AVInfo,3.5%,12.6%,,,,,,
5.3,34,34,34,594,5524,42,20,SocialSystems,1909,WrittenInfo,10.8%,31.1%,,,,,,
5.3,34,34,34,571,5524,42,21,SocialSystems,2108,StructuredInfo,10.3%,27.1%,,,,,,
5.3,34,34,34,0,5524,42,22,SocialSystems,453,AudioInfo,0.0%,0.0%,,,,,,
5.3,34,34,34,0,5524,42,23,SocialSystems,929,OrganicChemistry,0.0%,0.0%,,,,,,
5.3,34,34,34,23,5524,42,24,SocialSystems,11013,LivingThings,0.4%,0.2%,,,,,,
5.3,34,34,34,0,5524,42,25,SocialSystems,9593,Eukaryotes,0.0%,0.0%,,,,,,
5.3,34,34,34,0,5524,42,26,SocialSystems,2303,Plants,0.0%,0.0%,,,,,,
5.3,34,34,34,0,5524,42,27,SocialSystems,7087,Animals,0.0%,0.0%,,,,,,
5.3,34,34,34,792,5524,42,28,SocialSystems,21374,OrganicMatter,14.3%,3.7%,,,,,,
5.3,34,34,34,709,5524,42,29,SocialSystems,3641,Persons,12.8%,19.5%,,,,,,
5.3,34,34,34,768,5524,42,30,SocialSystems,8662,Agents,13.9%,8.9%,,,,,,
5.3,34,34,34,23,5524,42,31,SocialSystems,922,Diseases,0.4%,2.5%,,,,,,
5.3,34,34,34,28,5524,42,32,SocialSystems,4848,Organizations,0.5%,0.6%,,,,,,
5.3,34,34,34,0,5524,42,33,SocialSystems,187,ProtistsFungus,0.0%,0.0%,,,,,,
5.3,34,34,34,0,5524,42,34,SocialSystems,295,BiologicalProcesses,0.0%,0.0%,,,,,,
5.3,34,34,34,5,5524,42,35,SocialSystems,2049,Geopolitical,0.1%,0.2%,,,,,,
5.3,34,34,34,0,5524,42,36,SocialSystems,273,Prokaryotes,0.0%,0.0%,,,,,,
5.3,34,34,34,20,5524,42,37,SocialSystems,1456,TopicsCategories,0.4%,1.4%,,,,,,
5.3,34,34,34,16,5524,42,39,SocialSystems,179,EmergentKnowledge,0.3%,8.9%,,,,,,
5.3,34,34,34,40,5524,42,40,SocialSystems,652,InquiryMethods,0.7%,6.1%,,,,,,
5.3,34,34,34,577,5524,42,41,SocialSystems,1799,LearningProcesses,10.4%,32.1%,,,,,,
5.3,34,34,34,2706,5524,42,44,SocialSystems,30947,Artifacts,49.0%,8.7%,,,,,,
5.3,34,34,34,0,5524,42,45,SocialSystems,2175,FoodDrink,0.0%,0.0%,,,,,,
5.3,34,34,34,79,5524,42,46,SocialSystems,2063,Facilities,1.4%,3.8%,,,,,,
5.3,34,34,34,756,5524,42,47,SocialSystems,25534,Products,13.7%,3.0%,,,,,,
5.3,34,34,34,8,5524,42,48,SocialSystems,3383,PrimarySectorProduct,0.1%,0.2%,,,,,,
5.3,34,34,34,149,5524,42,49,SocialSystems,19662,SecondarySectorProduct,2.7%,0.8%,,,,,,
5.3,34,34,34,642,5524,42,50,SocialSystems,3258,TertiarySectorService,11.6%,19.7%,,,,,,
5.3,34,34,34,0,5524,42,51,SocialSystems,1701,Drugs,0.0%,0.0%,,,,,,
5.3,34,34,49,0,4486,43,1,Society,560,Times,0.0%,0.0%,,,,,,
5.3,34,34,49,788,4486,43,2,Society,8142,TimeTypes,17.6%,9.7%,,,,,,
5.3,34,34,49,788,4486,43,3,Society,7679,EventTypes,17.6%,10.3%,,,,,,
5.3,34,34,49,0,4486,43,4,Society,881,Chemistry,0.0%,0.0%,,,,,,
5.3,34,34,49,0,4486,43,5,Society,2675,NaturalMatter,0.0%,0.0%,,,,,,
5.3,34,34,49,0,4486,43,6,Society,508,AtomsElements,0.0%,0.0%,,,,,,
5.3,34,34,49,0,4486,43,7,Society,1796,NaturalSubstances,0.0%,0.0%,,,,,,
5.3,34,34,49,1122,4486,43,8,Society,9514,ActionTypes,25.0%,11.8%,,,,,,
5.3,34,34,49,221,4486,43,9,Society,7049,SituationTypes,4.9%,3.1%,,,,,,
5.3,34,34,49,70,4486,43,10,Society,4396,LocationPlace,1.6%,1.6%,,,,,,
5.3,34,34,49,11,4486,43,11,Society,2079,AreaRegion,0.2%,0.5%,,,,,,
5.3,34,34,49,128,4486,43,12,Society,8063,Places,2.9%,1.6%,,,,,,
5.3,34,34,49,963,4486,43,13,Society,33756,SpaceTypes,21.5%,2.9%,,,,,,
5.3,34,34,49,652,4486,43,14,Society,9159,Forms,14.5%,7.1%,,,,,,
5.3,34,34,49,99,4486,43,15,Society,14707,Shapes,2.2%,0.7%,,,,,,
5.3,34,34,49,0,4486,43,16,Society,959,NaturalPhenomena,0.0%,0.0%,,,,,,
5.3,34,34,49,1714,4486,43,17,Society,6050,Information,38.2%,28.3%,,,,,,
5.3,34,34,49,90,4486,43,18,Society,1085,VisualInfo,2.0%,8.3%,,,,,,
5.3,34,34,49,90,4486,43,19,Society,1526,AVInfo,2.0%,5.9%,,,,,,
5.3,34,34,49,289,4486,43,20,Society,1909,WrittenInfo,6.4%,15.1%,,,,,,
5.3,34,34,49,265,4486,43,21,Society,2108,StructuredInfo,5.9%,12.6%,,,,,,
5.3,34,34,49,0,4486,43,22,Society,453,AudioInfo,0.0%,0.0%,,,,,,
5.3,34,34,49,0,4486,43,23,Society,929,OrganicChemistry,0.0%,0.0%,,,,,,
5.3,34,34,49,0,4486,43,24,Society,11013,LivingThings,0.0%,0.0%,,,,,,
5.3,34,34,49,0,4486,43,25,Society,9593,Eukaryotes,0.0%,0.0%,,,,,,
5.3,34,34,49,0,4486,43,26,Society,2303,Plants,0.0%,0.0%,,,,,,
5.3,34,34,49,0,4486,43,27,Society,7087,Animals,0.0%,0.0%,,,,,,
5.3,34,34,49,768,4486,43,28,Society,21374,OrganicMatter,17.1%,3.6%,,,,,,
5.3,34,34,49,709,4486,43,29,Society,3641,Persons,15.8%,19.5%,,,,,,
5.3,34,34,49,767,4486,43,30,Society,8662,Agents,17.1%,8.9%,,,,,,
5.3,34,34,49,0,4486,43,31,Society,922,Diseases,0.0%,0.0%,,,,,,
5.3,34,34,49,27,4486,43,32,Society,4848,Organizations,0.6%,0.6%,,,,,,
5.3,34,34,49,0,4486,43,33,Society,187,ProtistsFungus,0.0%,0.0%,,,,,,
5.3,34,34,49,0,4486,43,34,Society,295,BiologicalProcesses,0.0%,0.0%,,,,,,
5.3,34,34,49,5,4486,43,35,Society,2049,Geopolitical,0.1%,0.2%,,,,,,
5.3,34,34,49,0,4486,43,36,Society,273,Prokaryotes,0.0%,0.0%,,,,,,
5.3,34,34,49,17,4486,43,37,Society,1456,TopicsCategories,0.4%,1.2%,,,,,,
5.3,34,34,49,334,4486,43,38,Society,1159,EconomicSystems,7.4%,28.8%,,,,,,
5.3,34,34,49,16,4486,43,39,Society,179,EmergentKnowledge,0.4%,8.9%,,,,,,
5.3,34,34,49,31,4486,43,40,Society,652,InquiryMethods,0.7%,4.8%,,,,,,
5.3,34,34,49,343,4486,43,41,Society,1799,LearningProcesses,7.6%,19.1%,,,,,,
5.3,34,34,49,1888,4486,43,44,Society,30947,Artifacts,42.1%,6.1%,,,,,,
5.3,34,34,49,0,4486,43,45,Society,2175,FoodDrink,0.0%,0.0%,,,,,,
5.3,34,34,49,78,4486,43,46,Society,2063,Facilities,1.7%,3.8%,,,,,,
5.3,34,34,49,412,4486,43,47,Society,25534,Products,9.2%,1.6%,,,,,,
5.3,34,34,49,0,4486,43,48,Society,3383,PrimarySectorProduct,0.0%,0.0%,,,,,,
5.3,34,34,49,111,4486,43,49,Society,19662,SecondarySectorProduct,2.5%,0.6%,,,,,,
5.3,34,34,49,312,4486,43,50,Society,3258,TertiarySectorService,7.0%,9.6%,,,,,,
5.3,34,34,49,0,4486,43,51,Society,1701,Drugs,0.0%,0.0%,,,,,,
5.3,17,17,17,0,30947,44,1,Artifacts,560,Times,0.0%,0.0%,,,,,,
5.3,17,17,17,2908,30947,44,2,Artifacts,8142,TimeTypes,9.4%,35.7%,,,,,,
5.3,17,17,17,2892,30947,44,3,Artifacts,7679,EventTypes,9.3%,37.7%,,,,,,
5.3,17,17,17,583,30947,44,4,Artifacts,881,Chemistry,1.9%,66.2%,,,,,,
5.3,17,17,17,1921,30947,44,5,Artifacts,2675,NaturalMatter,6.2%,71.8%,,,,,,
5.3,17,17,17,388,30947,44,6,Artifacts,508,AtomsElements,1.3%,76.4%,,,,,,
5.3,17,17,17,1459,30947,44,7,Artifacts,1796,NaturalSubstances,4.7%,81.2%,,,,,,
5.3,17,17,17,3074,30947,44,8,Artifacts,9514,ActionTypes,9.9%,32.3%,,,,,,
5.3,17,17,17,2830,30947,44,9,Artifacts,7049,SituationTypes,9.1%,40.1%,,,,,,
5.3,17,17,17,1364,30947,44,10,Artifacts,4396,LocationPlace,4.4%,31.0%,,,,,,
5.3,17,17,17,862,30947,44,11,Artifacts,2079,AreaRegion,2.8%,41.5%,,,,,,
5.3,17,17,17,4233,30947,44,12,Artifacts,8063,Places,13.7%,52.5%,,,,,,
5.3,17,17,17,18299,30947,44,13,Artifacts,33756,SpaceTypes,59.1%,54.2%,,,,,,
5.3,17,17,17,5852,30947,44,14,Artifacts,9159,Forms,18.9%,63.9%,,,,,,
5.3,17,17,17,11360,30947,44,15,Artifacts,14707,Shapes,36.7%,77.2%,,,,,,
5.3,17,17,17,532,30947,44,16,Artifacts,959,NaturalPhenomena,1.7%,55.5%,,,,,,
5.3,17,17,17,3654,30947,44,17,Artifacts,6050,Information,11.8%,60.4%,,,,,,
5.3,17,17,17,950,30947,44,18,Artifacts,1085,VisualInfo,3.1%,87.6%,,,,,,
5.3,17,17,17,1349,30947,44,19,Artifacts,1526,AVInfo,4.4%,88.4%,,,,,,
5.3,17,17,17,1659,30947,44,20,Artifacts,1909,WrittenInfo,5.4%,86.9%,,,,,,
5.3,17,17,17,1815,30947,44,21,Artifacts,2108,StructuredInfo,5.9%,86.1%,,,,,,
5.3,17,17,17,416,30947,44,22,Artifacts,453,AudioInfo,1.3%,91.8%,,,,,,
5.3,17,17,17,602,30947,44,23,Artifacts,929,OrganicChemistry,1.9%,64.8%,,,,,,
5.3,17,17,17,6388,30947,44,24,Artifacts,11013,LivingThings,20.6%,58.0%,,,,,,
5.3,17,17,17,6278,30947,44,25,Artifacts,9593,Eukaryotes,20.3%,65.4%,,,,,,
5.3,17,17,17,2222,30947,44,26,Artifacts,2303,Plants,7.2%,96.5%,,,,,,
5.3,17,17,17,4011,30947,44,27,Artifacts,7087,Animals,13.0%,56.6%,,,,,,
5.3,17,17,17,8287,30947,44,28,Artifacts,21374,OrganicMatter,26.8%,38.8%,,,,,,
5.3,17,17,17,0,30947,44,29,Artifacts,3641,Persons,0.0%,0.0%,,,,,,
5.3,17,17,17,69,30947,44,30,Artifacts,8662,Agents,0.2%,0.8%,,,,,,
5.3,17,17,17,26,30947,44,31,Artifacts,922,Diseases,0.1%,2.8%,,,,,,
5.3,17,17,17,21,30947,44,32,Artifacts,4848,Organizations,0.1%,0.4%,,,,,,
5.3,17,17,17,45,30947,44,33,Artifacts,187,ProtistsFungus,0.1%,24.1%,,,,,,
5.3,17,17,17,0,30947,44,34,Artifacts,295,BiologicalProcesses,0.0%,0.0%,,,,,,
5.3,17,17,17,0,30947,44,35,Artifacts,2049,Geopolitical,0.0%,0.0%,,,,,,
5.3,17,17,17,0,30947,44,36,Artifacts,273,Prokaryotes,0.0%,0.0%,,,,,,
5.3,17,17,17,1084,30947,44,37,Artifacts,1456,TopicsCategories,3.5%,74.5%,,,,,,
5.3,17,17,17,980,30947,44,38,Artifacts,1159,EconomicSystems,3.2%,84.6%,,,,,,
5.3,17,17,17,140,30947,44,39,Artifacts,179,EmergentKnowledge,0.5%,78.2%,,,,,,
5.3,17,17,17,201,30947,44,40,Artifacts,652,InquiryMethods,0.6%,30.8%,,,,,,
5.3,17,17,17,765,30947,44,41,Artifacts,1799,LearningProcesses,2.5%,42.5%,,,,,,
5.3,17,17,17,2706,30947,44,42,Artifacts,5524,SocialSystems,8.7%,49.0%,,,,,,
5.3,17,17,17,1888,30947,44,43,Artifacts,4486,Society,6.1%,42.1%,,,,,,
5.3,17,29,29,0,2175,45,1,FoodDrink,560,Times,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,2,FoodDrink,8142,TimeTypes,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,3,FoodDrink,7679,EventTypes,0.0%,0.0%,,,,,,
5.3,17,29,29,4,2175,45,4,FoodDrink,881,Chemistry,0.2%,0.5%,,,,,,
5.3,17,29,29,5,2175,45,5,FoodDrink,2675,NaturalMatter,0.2%,0.2%,,,,,,
5.3,17,29,29,0,2175,45,6,FoodDrink,508,AtomsElements,0.0%,0.0%,,,,,,
5.3,17,29,29,1,2175,45,7,FoodDrink,1796,NaturalSubstances,0.0%,0.1%,,,,,,
5.3,17,29,29,141,2175,45,8,FoodDrink,9514,ActionTypes,6.5%,1.5%,,,,,,
5.3,17,29,29,0,2175,45,9,FoodDrink,7049,SituationTypes,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,10,FoodDrink,4396,LocationPlace,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,11,FoodDrink,2079,AreaRegion,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,12,FoodDrink,8063,Places,0.0%,0.0%,,,,,,
5.3,17,29,29,1725,2175,45,13,FoodDrink,33756,SpaceTypes,79.3%,5.1%,,,,,,
5.3,17,29,29,1453,2175,45,14,FoodDrink,9159,Forms,66.8%,15.9%,,,,,,
5.3,17,29,29,617,2175,45,15,FoodDrink,14707,Shapes,28.4%,4.2%,,,,,,
5.3,17,29,29,0,2175,45,16,FoodDrink,959,NaturalPhenomena,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,17,FoodDrink,6050,Information,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,18,FoodDrink,1085,VisualInfo,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,19,FoodDrink,1526,AVInfo,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,20,FoodDrink,1909,WrittenInfo,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,21,FoodDrink,2108,StructuredInfo,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,22,FoodDrink,453,AudioInfo,0.0%,0.0%,,,,,,
5.3,17,29,29,34,2175,45,23,FoodDrink,929,OrganicChemistry,1.6%,3.7%,,,,,,
5.3,17,29,29,1082,2175,45,24,FoodDrink,11013,LivingThings,49.7%,9.8%,,,,,,
5.3,17,29,29,1082,2175,45,25,FoodDrink,9593,Eukaryotes,49.7%,11.3%,,,,,,
5.3,17,29,29,507,2175,45,26,FoodDrink,2303,Plants,23.3%,22.0%,,,,,,
5.3,17,29,29,530,2175,45,27,FoodDrink,7087,Animals,24.4%,7.5%,,,,,,
5.3,17,29,29,1722,2175,45,28,FoodDrink,21374,OrganicMatter,79.2%,8.1%,,,,,,
5.3,17,29,29,0,2175,45,29,FoodDrink,3641,Persons,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,30,FoodDrink,8662,Agents,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,31,FoodDrink,922,Diseases,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,32,FoodDrink,4848,Organizations,0.0%,0.0%,,,,,,
5.3,17,29,29,45,2175,45,33,FoodDrink,187,ProtistsFungus,2.1%,24.1%,,,,,,
5.3,17,29,29,0,2175,45,34,FoodDrink,295,BiologicalProcesses,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,35,FoodDrink,2049,Geopolitical,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,36,FoodDrink,273,Prokaryotes,0.0%,0.0%,,,,,,
5.3,17,29,29,6,2175,45,37,FoodDrink,1456,TopicsCategories,0.3%,0.4%,,,,,,
5.3,17,29,29,0,2175,45,38,FoodDrink,1159,EconomicSystems,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,39,FoodDrink,179,EmergentKnowledge,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,40,FoodDrink,652,InquiryMethods,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,41,FoodDrink,1799,LearningProcesses,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,42,FoodDrink,5524,SocialSystems,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,43,FoodDrink,4486,Society,0.0%,0.0%,,,,,,
5.3,17,29,29,0,2175,45,46,FoodDrink,2063,Facilities,0.0%,0.0%,,,,,,
5.3,17,29,29,1893,2175,45,47,FoodDrink,25534,Products,87.0%,7.4%,,,,,,
5.3,17,29,29,58,2175,45,48,FoodDrink,3383,PrimarySectorProduct,2.7%,1.7%,,,,,,
5.3,17,29,29,1893,2175,45,49,FoodDrink,19662,SecondarySectorProduct,87.0%,9.6%,,,,,,
5.3,17,29,29,0,2175,45,50,FoodDrink,3258,TertiarySectorService,0.0%,0.0%,,,,,,
5.3,17,29,29,39,2175,45,51,FoodDrink,1701,Drugs,1.8%,2.3%,,,,,,
5.3,17,28,28,0,2063,46,1,Facilities,560,Times,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,2,Facilities,8142,TimeTypes,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,3,Facilities,7679,EventTypes,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,4,Facilities,881,Chemistry,0.0%,0.0%,,,,,,
5.3,17,28,28,67,2063,46,5,Facilities,2675,NaturalMatter,3.2%,2.5%,,,,,,
5.3,17,28,28,0,2063,46,6,Facilities,508,AtomsElements,0.0%,0.0%,,,,,,
5.3,17,28,28,66,2063,46,7,Facilities,1796,NaturalSubstances,3.2%,3.7%,,,,,,
5.3,17,28,28,65,2063,46,8,Facilities,9514,ActionTypes,3.2%,0.7%,,,,,,
5.3,17,28,28,1671,2063,46,9,Facilities,7049,SituationTypes,81.0%,23.7%,,,,,,
5.3,17,28,28,845,2063,46,10,Facilities,4396,LocationPlace,41.0%,19.2%,,,,,,
5.3,17,28,28,200,2063,46,11,Facilities,2079,AreaRegion,9.7%,9.6%,,,,,,
5.3,17,28,28,1725,2063,46,12,Facilities,8063,Places,83.6%,21.4%,,,,,,
5.3,17,28,28,1988,2063,46,13,Facilities,33756,SpaceTypes,96.4%,5.9%,,,,,,
5.3,17,28,28,731,2063,46,14,Facilities,9159,Forms,35.4%,8.0%,,,,,,
5.3,17,28,28,719,2063,46,15,Facilities,14707,Shapes,34.9%,4.9%,,,,,,
5.3,17,28,28,0,2063,46,16,Facilities,959,NaturalPhenomena,0.0%,0.0%,,,,,,
5.3,17,28,28,73,2063,46,17,Facilities,6050,Information,3.5%,1.2%,,,,,,
5.3,17,28,28,13,2063,46,18,Facilities,1085,VisualInfo,0.6%,1.2%,,,,,,
5.3,17,28,28,13,2063,46,19,Facilities,1526,AVInfo,0.6%,0.9%,,,,,,
5.3,17,28,28,0,2063,46,20,Facilities,1909,WrittenInfo,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,21,Facilities,2108,StructuredInfo,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,22,Facilities,453,AudioInfo,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,23,Facilities,929,OrganicChemistry,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,24,Facilities,11013,LivingThings,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,25,Facilities,9593,Eukaryotes,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,26,Facilities,2303,Plants,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,27,Facilities,7087,Animals,0.0%,0.0%,,,,,,
5.3,17,28,28,16,2063,46,28,Facilities,21374,OrganicMatter,0.8%,0.1%,,,,,,
5.3,17,28,28,0,2063,46,29,Facilities,3641,Persons,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,30,Facilities,8662,Agents,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,31,Facilities,922,Diseases,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,32,Facilities,4848,Organizations,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,33,Facilities,187,ProtistsFungus,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,34,Facilities,295,BiologicalProcesses,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,35,Facilities,2049,Geopolitical,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,36,Facilities,273,Prokaryotes,0.0%,0.0%,,,,,,
5.3,17,28,28,45,2063,46,37,Facilities,1456,TopicsCategories,2.2%,3.1%,,,,,,
5.3,17,28,28,1,2063,46,38,Facilities,1159,EconomicSystems,0.0%,0.1%,,,,,,
5.3,17,28,28,0,2063,46,39,Facilities,179,EmergentKnowledge,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,40,Facilities,652,InquiryMethods,0.0%,0.0%,,,,,,
5.3,17,28,28,0,2063,46,41,Facilities,1799,LearningProcesses,0.0%,0.0%,,,,,,
5.3,17,28,28,79,2063,46,42,Facilities,5524,SocialSystems,3.8%,1.4%,,,,,,
5.3,17,28,28,78,2063,46,43,Facilities,4486,Society,3.8%,1.7%,,,,,,
5.3,17,28,28,0,2063,46,45,Facilities,2175,FoodDrink,0.0%,0.0%,,,,,,
5.3,17,28,28,1390,2063,46,47,Facilities,25534,Products,67.4%,5.4%,,,,,,
5.3,17,28,28,10,2063,46,48,Facilities,3383,PrimarySectorProduct,0.5%,0.3%,,,,,,
5.3,17,28,28,1164,2063,46,49,Facilities,19662,SecondarySectorProduct,56.4%,5.9%,,,,,,
5.3,17,28,28,238,2063,46,50,Facilities,3258,TertiarySectorService,11.5%,7.3%,,,,,,
5.3,17,28,28,0,2063,46,51,Facilities,1701,Drugs,0.0%,0.0%,,,,,,
5.3,17,30,30,0,25534,47,1,Products,560,Times,0.0%,0.0%,,,,,,
5.3,17,30,30,1412,25534,47,2,Products,8142,TimeTypes,5.5%,17.3%,,,,,,
5.3,17,30,30,1396,25534,47,3,Products,7679,EventTypes,5.5%,18.2%,,,,,,
5.3,17,30,30,582,25534,47,4,Products,881,Chemistry,2.3%,66.1%,,,,,,
5.3,17,30,30,1906,25534,47,5,Products,2675,NaturalMatter,7.5%,71.3%,,,,,,
5.3,17,30,30,377,25534,47,6,Products,508,AtomsElements,1.5%,74.2%,,,,,,
5.3,17,30,30,1459,25534,47,7,Products,1796,NaturalSubstances,5.7%,81.2%,,,,,,
5.3,17,30,30,2047,25534,47,8,Products,9514,ActionTypes,8.0%,21.5%,,,,,,
5.3,17,30,30,2075,25534,47,9,Products,7049,SituationTypes,8.1%,29.4%,,,,,,
5.3,17,30,30,1096,25534,47,10,Products,4396,LocationPlace,4.3%,24.9%,,,,,,
5.3,17,30,30,795,25534,47,11,Products,2079,AreaRegion,3.1%,38.2%,,,,,,
5.3,17,30,30,3588,25534,47,12,Products,8063,Places,14.1%,44.5%,,,,,,
5.3,17,30,30,16532,25534,47,13,Products,33756,SpaceTypes,64.7%,49.0%,,,,,,
5.3,17,30,30,5534,25534,47,14,Products,9159,Forms,21.7%,60.4%,,,,,,
5.3,17,30,30,10947,25534,47,15,Products,14707,Shapes,42.9%,74.4%,,,,,,
5.3,17,30,30,155,25534,47,16,Products,959,NaturalPhenomena,0.6%,16.2%,,,,,,
5.3,17,30,30,1954,25534,47,17,Products,6050,Information,7.7%,32.3%,,,,,,
5.3,17,30,30,569,25534,47,18,Products,1085,VisualInfo,2.2%,52.4%,,,,,,
5.3,17,30,30,589,25534,47,19,Products,1526,AVInfo,2.3%,38.6%,,,,,,
5.3,17,30,30,926,25534,47,20,Products,1909,WrittenInfo,3.6%,48.5%,,,,,,
5.3,17,30,30,880,25534,47,21,Products,2108,StructuredInfo,3.4%,41.7%,,,,,,
5.3,17,30,30,40,25534,47,22,Products,453,AudioInfo,0.2%,8.8%,,,,,,
5.3,17,30,30,602,25534,47,23,Products,929,OrganicChemistry,2.4%,64.8%,,,,,,
5.3,17,30,30,6381,25534,47,24,Products,11013,LivingThings,25.0%,57.9%,,,,,,
5.3,17,30,30,6275,25534,47,25,Products,9593,Eukaryotes,24.6%,65.4%,,,,,,
5.3,17,30,30,2219,25534,47,26,Products,2303,Plants,8.7%,96.4%,,,,,,
5.3,17,30,30,4011,25534,47,27,Products,7087,Animals,15.7%,56.6%,,,,,,
5.3,17,30,30,8210,25534,47,28,Products,21374,OrganicMatter,32.2%,38.4%,,,,,,
5.3,17,30,30,0,25534,47,29,Products,3641,Persons,0.0%,0.0%,,,,,,
5.3,17,30,30,0,25534,47,30,Products,8662,Agents,0.0%,0.0%,,,,,,
5.3,17,30,30,24,25534,47,31,Products,922,Diseases,0.1%,2.6%,,,,,,
5.3,17,30,30,0,25534,47,32,Products,4848,Organizations,0.0%,0.0%,,,,,,
5.3,17,30,30,45,25534,47,33,Products,187,ProtistsFungus,0.2%,24.1%,,,,,,
5.3,17,30,30,0,25534,47,34,Products,295,BiologicalProcesses,0.0%,0.0%,,,,,,
5.3,17,30,30,0,25534,47,35,Products,2049,Geopolitical,0.0%,0.0%,,,,,,
5.3,17,30,30,0,25534,47,36,Products,273,Prokaryotes,0.0%,0.0%,,,,,,
5.3,17,30,30,1031,25534,47,37,Products,1456,TopicsCategories,4.0%,70.8%,,,,,,
5.3,17,30,30,451,25534,47,38,Products,1159,EconomicSystems,1.8%,38.9%,,,,,,
5.3,17,30,30,54,25534,47,39,Products,179,EmergentKnowledge,0.2%,30.2%,,,,,,
5.3,17,30,30,120,25534,47,40,Products,652,InquiryMethods,0.5%,18.4%,,,,,,
5.3,17,30,30,431,25534,47,41,Products,1799,LearningProcesses,1.7%,24.0%,,,,,,
5.3,17,30,30,756,25534,47,42,Products,5524,SocialSystems,3.0%,13.7%,,,,,,
5.3,17,30,30,412,25534,47,43,Products,4486,Society,1.6%,9.2%,,,,,,
5.3,17,30,30,1893,25534,47,45,Products,2175,FoodDrink,7.4%,87.0%,,,,,,
5.3,17,30,30,1390,25534,47,46,Products,2063,Facilities,5.4%,67.4%,,,,,,
5.3,17,30,37,0,3383,48,1,PrimarySectorProduct,560,Times,0.0%,0.0%,,,,,,
